DataCadastro;DataConclusaoCadastro;NomeEscola;INEP;UFEscola;MunicipioEscola;IDEscola;IDProfessor
/Date(1758718406700)/;/Date(1758719241017)/;ESCOLA MUNICIPALIZADA DE TEMPO INTEGRAL ODILON BERNARDES - CIEP 478;33097640;Rio de Janeiro;Itaboraí;6448;20203
/Date(1758767282980)/;/Date(1758767884717)/;E M ANTONIO PAES VIANA;33013667;Rio de Janeiro;São Francisco de Itabapoana;6707;20571
/Date(1758805265940)/;/Date(1758805432363)/;CIEP 255 ESCOLA MUNICIPAL PROFESSOR HONESTO DE ALMEIDA CARVALHO;33097232;Rio de Janeiro;Rio Bonito;6796;20697
/Date(1758810034367)/;/Date(1758810363517)/;EM SEVERINO PEREIRA DA SILVA;33001057;Rio de Janeiro;Italva;6830;20746
/Date(1758817297380)/;/Date(1758818628583)/;CIEP 114 PROFESSORA MARIA GAVAZIO MARTINS;33092141;Rio de Janeiro;São João de Meriti;6875;20780
/Date(1758816724037)/;/Date(1758817461880)/;E M ELESTAR CAETANO MENDES;33019371;Rio de Janeiro;Cantagalo;6871;20785
/Date(1758819554187)/;/Date(1758819763397)/;EM LAMEIRA DE ANDRADE;33158576;Rio de Janeiro;Cantagalo;6886;20798
/Date(1758824317740)/;/Date(1758824951927)/;COLEGIO BOM JESUS SAO JOSE;33041130;Rio de Janeiro;Petrópolis;6923;20844
/Date(1758827212317)/;/Date(1758829522207)/;E M DACYR JOSE RIBEIRO;33019045;Rio de Janeiro;Cantagalo;6950;20868
/Date(1758830071100)/;/Date(1758830123590)/;E M DACYR JOSE RIBEIRO;33019045;Rio de Janeiro;Cantagalo;6962;20896
/Date(1758838027437)/;/Date(1758840580233)/;EM MARIA BELLIENI DOLIVAL;33442371;Rio de Janeiro;Cantagalo;6986;20929
/Date(1757977741907)/;/Date(1757981095253)/;ESCOLA MUNICIPAL MILTON DE ALMEIDA SANTOS;29637619;Bahia;Vitória da Conquista;4476;312
/Date(1754057386467)/;/Date(1755452637627)/;CENTRO EDUCACIONAL ELEUTHERIA;29476100;Bahia;Aporá;52;313
/Date(1755002292767)/;/Date(1755110290533)/;COLEGIO MARIA EDITH RHODEN;29448468;Bahia;São Desidério;878;316
/Date(1756294317687)/;/Date(1756295683593)/;ESCOLA SAO JOSE LTDA;29001676;Bahia;Barreiras;2086;317
/Date(1756495375997)/;/Date(1757612350037)/;EE - ESCOLA MUNICIPAL CASTRO ALVES;29206820;Bahia;Ibipitanga;2314;318
/Date(1758719024007)/;/Date(1758719394560)/;ESCOLA MUNICIPAL DEPUTADO JOAO CARLOS PAOLILO BACELAR;29123127;Bahia;Quijingue;6454;319
/Date(1754331491263)/;/Date(1754339782940)/;COLEGIO IEPROL;29456096;Bahia;Itabuna;302;321
/Date(1757756727920)/;/Date(1758547705630)/;CENTRO EDUCACIONAL SEBASTIAO LARANJEIRAS;29253950;Bahia;Sebastião Laranjeiras;4032;324
/Date(1757765409260)/;/Date(1757766530157)/;EMTI PROF- MARIA DAS GRACAS ASSIS CORREIA;29257298;Bahia;Brumado;4046;328
/Date(1755549450107)/;/Date(1755551331423)/;CENTRO EDUCACIONAL WALLON;29469171;Bahia;Madre de Deus;1380;329
/Date(1754318584753)/;/Date(1758548848210)/;CENTRO EDUCACIONAL DEJEANE MARTINS;29454379;Bahia;Lauro de Freitas;257;332
/Date(1754081279293)/;/Date(1755112560440)/;ESCOLA MUL NOSSA SRA DAS GRACAS - NUCLEO III;29128579;Bahia;Fátima;100;337
/Date(1754267226540)/;/Date(1756864325830)/;ESCOLA MUNICIPAL URBIS II;29321620;Bahia;Itamaraju;175;338
/Date(1757516480383)/;/Date(1757535092367)/;ESC MUL DE JUREMA;29206170;Bahia;Ibipitanga;3371;339
/Date(1758116609460)/;/Date(1758553062853)/;CENTRO EDUCACIONAL CONRADO MENEZES DA SILVA;29849780;Bahia;Milagres;4915;340
/Date(1758116807203)/;/Date(1758544194183)/;ESCOLA MUNICIPAL DE TARTARUGA;29233666;Bahia;Milagres;4916;340
/Date(1756835250183)/;/Date(1757094318400)/;ESCOLA MUNICIPAL DE SACO DO FOGO;29206553;Bahia;Ibipitanga;2604;341
/Date(1754391168930)/;/Date(1755773734080)/;ESCOLA MUNICIPAL PADRE ALDO COPPOLA;29206588;Bahia;Ibipitanga;366;344
/Date(1754766478010)/;/Date(1756734418287)/;ESCOLA MUNICIPAL ANISIO TEIXEIRA;29175844;Bahia;Camaçari;761;347
/Date(1756386183457)/;/Date(1758045079653)/;ESCOLA MUNICIPAL DO LOTEAMENTO SANTA JULIA;29404207;Bahia;Lauro de Freitas;2194;351
/Date(1754692950597)/;/Date(1756850813653)/;COLEGIO MUNICIPAL ERALDO TINOCO;29249791;Bahia;Matina;722;354
/Date(1757551017350)/;/Date(1758219074543)/;COLEGIO MILITAR DE SALVADOR;29182395;Bahia;Salvador;3478;358
/Date(1756064047487)/;/Date(1756065723440)/;ESCOLA MUNICIPAL DIONIZIO PEREIRA DE SOUZA;29389950;Bahia;Glória;1833;362
/Date(1756158599453)/;/Date(1758766881823)/;INSTITUTO EDUCACIONAL TRANSFORMAR;29462738;Bahia;Tanhaçu;1933;364
/Date(1756158664180)/;/Date(1758763390880)/;CENTRO EDUCACIONAL DE OURIVES;29264162;Bahia;Tanhaçu;1934;364
/Date(1755446947383)/;/Date(1758760642713)/;CENTRO EDUCACIONAL DE TANHACU;29264170;Bahia;Tanhaçu;1268;364
/Date(1755633846460)/;/Date(1758810962687)/;COLEGIO MUNICIPAL MANOEL NOVAIS;29092086;Bahia;Coração de Maria;1476;367
/Date(1754226772393)/;/Date(1756756824733)/;UNIDADE SESI SUL ILHEUS;29470706;Bahia;Ilhéus;147;375
/Date(1758505123583)/;/Date(1758505562627)/;COLEGIO FLAMBOYANTS LTDA;29182301;Bahia;Salvador;5807;376
/Date(1757621349460)/;/Date(1757621980747)/;COLEGIO SETE DE SETEMBRO;29034981;Bahia;Paulo Afonso;3694;384
/Date(1754080677540)/;/Date(1758145585163)/;ESCOLA JOAO PAULO I;29365872;Bahia;Feira de Santana;98;388
/Date(1758205585987)/;/Date(1758629970037)/;COLEGIO SS SACRAMENTO;29182654;Bahia;Salvador;5200;390
/Date(1756573522743)/;/Date(1758680162940)/;COLEGIO MUNICIPAL DOMINGOS PEREIRA DOS SANTOS;29395089;Bahia;Piripá;2379;392
/Date(1757514481793)/;/Date(1758202980773)/;ESCOLA MUNICIPAL PROFESSORA MARIA DAS GRACAS ALVES COSTA;29063957;Bahia;Irecê;3360;396
/Date(1757018912363)/;/Date(1758566062813)/;ESCOLA MONTESSORIANA MORANGUINHO;29165610;Bahia;Cruz das Almas;2866;397
/Date(1754263450837)/;/Date(1757696804103)/;ESCOLA JOAO ALVES DE ALMEIDA;29326893;Bahia;Prado;170;403
/Date(1754263475803)/;/Date(1757698113593)/;ESCOLA MUNICIPAL LIBERDADE;29321425;Bahia;Itamaraju;171;403
/Date(1757856594910)/;/Date(1758585774783)/;COLEGIO MUNICIPAL MANOEL FRANCISCO LOBO;29440998;Bahia;Jaguaripe;4139;404
/Date(1758583430427)/;/Date(1758585765360)/;ESCOLA MUNICIPAL DR JOSE ANDRADE SOARES;29394180;Bahia;Valença;6023;404
/Date(1758418135897)/;/Date(1758418879680)/;EE - ESCOLA EPAMINONDAS CAETANO DE ALMEIDA;29326710;Bahia;Prado;5706;410
/Date(1758237118587)/;/Date(1758243846573)/;COLEGIO ESTADUAL JOAO DAS BOTAS;29190991;Bahia;Salvador;5350;418
/Date(1754311023763)/;/Date(1755698126067)/;CENTRO EDUCACIONAL ANGELO PINHEIRO DE AZEVEDO;29045150;Bahia;Feira da Mata;229;432
/Date(1758213222790)/;/Date(1758801163720)/;ESCOLA MUNICIPAL WALDECK ORNELAS;29249228;Bahia;Licínio de Almeida;5226;440
/Date(1757945351437)/;/Date(1758242851650)/;COLEGIO MUNICIPAL PROFESSORA OTACILIA CARDOSO DE MATOS;29447739;Bahia;Monte Santo;4287;444
/Date(1754600837957)/;/Date(1754603126110)/;CURSO E COLEGIO LEFFLER;29477271;Bahia;Salvador;638;453
/Date(1758678467447)/;/Date(1758678903057)/;COLEGIO ESTADUAL DO CAMPO MARIA QUITERIA DISTRITO DE MARIA QUITERIA;29097703;Bahia;Feira de Santana;6365;456
/Date(1757638472600)/;/Date(1758718679310)/;PROFESSOR DIOGENES VINHAES - ESC MUN;29423996;Bahia;Itajuípe;3758;457
/Date(1754400438227)/;/Date(1758720216140)/;COLEGIO MUNICIPAL CLERISTON ANDRADE;29409802;Bahia;Érico Cardoso;398;465
/Date(1758741584013)/;/Date(1758742189180)/;COLEGIO VIANA;29456517;Bahia;Governador Mangabeira;6611;466
/Date(1758582946460)/;/Date(1758583804937)/;DP - TREINAMENTO E SERVICOS EDUCACIONAIS EIRELI;29459230;Bahia;Salvador;6020;470
/Date(1757729386427)/;/Date(1757802229660)/;INSTITUTO NOSSA SENHORA DA SALETTE;29199549;Bahia;Salvador;4017;476
/Date(1757558175397)/;/Date(1758674987640)/;COLEGIO MUNICIPAL EUFRASIO VILELA DOURADO;29433754;Bahia;Ibititá;3486;496
/Date(1756463987790)/;/Date(1758631053053)/;ESCOLA MUNICIPAL MIGUEL LOURENCO REIS;29480191;Bahia;Botuporã;2268;577
/Date(1756344578973)/;/Date(1758042807757)/;ESCOLA MUNICIPAL ALBERTO FERREIRA BRANDAO;29431760;Bahia;Camaçari;2165;613
/Date(1754340374303)/;/Date(1758718384993)/;ESCOLA MUNICIPAL EUTIMIO GABRIEL DE VALOIS COUTINHO;29074215;Bahia;Morro do Chapéu;324;7570
/Date(1755287132260)/;/Date(1758808085357)/;INSTITUTO ASSOCIADOS SABER E CULTURA;29354900;Bahia;Eunápolis;1204;7955
/Date(1755011035137)/;/Date(1756923310897)/;COLEGIO ESTADUAL BENTO GONCALVES;29191270;Bahia;Salvador;898;7978
/Date(1754592570400)/;/Date(1754593139967)/;UNIDADE SESI OESTE BARREIRAS;29470722;Bahia;Barreiras;623;8000
/Date(1754562004377)/;/Date(1757081997567)/;COLEGIO OFICINA;29365023;Bahia;Salvador;571;8088
/Date(1754618925650)/;/Date(1758041621923)/;INSTITUTO DE EDUCACAO PROF ALICE TEREZA DOS ANJOS;29345413;Bahia;Euclides da Cunha;658;8215
/Date(1754643059203)/;/Date(1756732005037)/;ESCOLA CONCEPT;29473128;Bahia;Salvador;663;8235
/Date(1758582168057)/;/Date(1758809182793)/;COLEGIO FAVO DE MEL KIDS LTDA ME;29469708;Bahia;Salvador;6017;8767
/Date(1755097246647)/;/Date(1757463335517)/;COLEGIO MUNICIPAL ERALDO TINOCO;29440424;Bahia;Brejões;1007;8965
/Date(1755546434367)/;/Date(1758156210150)/;COLEGIO MUNICIPAL VICENTE JOSE DE LIMA;29440947;Bahia;Castro Alves;1367;9142
/Date(1755209237483)/;/Date(1755649694410)/;CENTRO EDUCACIONAL DE LACOS;29330025;Bahia;Tanhaçu;1130;9146
/Date(1755615787320)/;/Date(1755616059287)/;ESCOLA ESTADUAL TEODORO SAMPAIO;29188431;Bahia;Salvador;1445;9937
/Date(1755717965697)/;/Date(1756844709843)/;ESCOLA RURAL ROLF WEINBERG;29422205;Bahia;Pojuca;1564;10176
/Date(1755874543713)/;/Date(1756385090570)/;COLEGIO PAULO FREIRE;29416116;Bahia;Caculé;1736;10511
/Date(1756056311023)/;/Date(1757605536690)/;ESCOLA RURAL DOM JUSTINO JOSE SANTANA;29159261;Bahia;Catu;1824;10867
/Date(1756123553957)/;/Date(1757954706590)/;COLEGIO MILLENIUM;29431204;Bahia;Conceição do Jacuípe;1861;10998
/Date(1756147287833)/;/Date(1756390513167)/;ESCOLA MUNICIPAL JOSAPHA CARLOS BORGES;29154235;Bahia;Rio Real;1910;11070
/Date(1756151503777)/;/Date(1757006255283)/;ESCOLA MUNICIPAL AUTO MEDRADO;29214971;Bahia;Ibicoara;1924;11084
/Date(1756314252903)/;/Date(1756384987153)/;ESCOLA MUNICIPAL DO POVOADO DE ALVINOPOLIS;29421780;Bahia;Ibipitanga;2116;11586
/Date(1756489816280)/;/Date(1756832141817)/;EE - ESCOLA MUNICIPAL CASTRO ALVES;29206820;Bahia;Ibipitanga;2303;12041
/Date(1757507131187)/;/Date(1757681180967)/;COLEGIO GILEADE E KIDS;29453259;Bahia;Madre de Deus;3326;12175
/Date(1756925539537)/;/Date(1756925900787)/;ESCOLA ESTADUAL TEODORO SAMPAIO;29188431;Bahia;Salvador;2730;13135
/Date(1756976267190)/;/Date(1757423458413)/;ESCOLA ESTADUAL TEODORO SAMPAIO;29188431;Bahia;Salvador;2765;13287
/Date(1757197577120)/;/Date(1757205569217)/;ESCOLA PROFESSORA CANDOLINA CLASSE VII TEMPO INTEGRAL;29191106;Bahia;Salvador;3010;13298
/Date(1756981469143)/;/Date(1758569844330)/;COLEGIO APLICACAO;29445442;Bahia;Capim Grosso;2767;13301
/Date(1758836887433)/;/Date(1758837508577)/;CENTRO EDUCACIONAL MARIA QUITERIA;29175305;Bahia;Camaçari;6982;13375
/Date(1757532775090)/;/Date(1757680570770)/;ESCOLA ESTADUAL PROFESSORA ARMANDINA MARQUES;29183839;Bahia;Salvador;3450;13392
/Date(1757007864327)/;/Date(1758546100693)/;CENTRO DE EDUCACAO BEIJA FLOR LTDA;29439833;Bahia;Porto Seguro;2826;13423
/Date(1757286056900)/;/Date(1758240585390)/;CENTRO EDUCACIONAL PROFESSORA ALZIRA ALVES CARNEIRO;29370213;Bahia;Tanque Novo;3048;13968
/Date(1758053751417)/;/Date(1758054659987)/;COLEGIO ESTADUAL JOSE ANTONIO DE ALMEIDA TEMPO INTEGRAL;29108047;Bahia;Santanópolis;4746;14243
/Date(1757515587650)/;/Date(1758227733710)/;ESCOLA MUNICIPAL ADALBERTO PEREIRA;29369452;Bahia;Morro do Chapéu;3366;14650
/Date(1757594030787)/;/Date(1757598399370)/;INSTITUTO MENINO DEUS;29325722;Bahia;Nova Viçosa;3524;14942
/Date(1757617591663)/;/Date(1758043840010)/;CENTRO EDUCACIONAL DE VILA CARDOSO;29068312;Bahia;Caldeirão Grande;3677;15078
/Date(1757624602013)/;/Date(1758810015990)/;COLEGIO ESTADUAL DE TEMPO INTEGRAL EDITH MACHADO BOAVENTURA;29093511;Bahia;Feira de Santana;3702;15091
/Date(1757698017047)/;/Date(1757894670500)/;COLEGIO ESTADUAL DE TEMPO INTEGRAL EDITH MACHADO BOAVENTURA;29093511;Bahia;Feira de Santana;3918;15350
/Date(1757955982937)/;/Date(1758574093850)/;COLEGIO ESTADUAL ALFREDO MAGALHAES TEMPO INTEGRAL;29189080;Bahia;Salvador;4347;16382
/Date(1758110273530)/;/Date(1758113672790)/;COLEGIO MUNICIPAL CLEMENTE RODRIGUES TEIXEIRA;29241022;Bahia;Caculé;4860;17336
/Date(1758549440033)/;/Date(1758549959863)/;INSTITUTO SOCIAL DE EDUCACAO;29355230;Bahia;Macaúbas;5896;17341
/Date(1758128343947)/;/Date(1758128515450)/;COLEGIO JOAO HIPOLITO RODRIGUES;29211999;Bahia;Abaíra;4971;17500
/Date(1758203902993)/;/Date(1758204031530)/;ESCOLA MUNICIPAL MANOEL SATURNINO DOS SANTOS - QUEIMADA DO MILHO;29112389;Bahia;Coronel João Sá;5192;17933
/Date(1758218010673)/;/Date(1758218116493)/;ESCOLA CASTRO ALVES SC LTDA;29094046;Bahia;Feira de Santana;5266;18032
/Date(1758224853790)/;/Date(1758548754610)/;ESCOLA LUZ DIVINA;29454980;Bahia;Salvador;5307;18100
/Date(1758283483770)/;/Date(1758308578957)/;CENTRO INTEGRADO DE EDUCACAO ASSIS CHATEAUBRIAND TEMPO INTEGRAL;29093457;Bahia;Feira de Santana;5407;18315
/Date(1758297489883)/;/Date(1758303964640)/;COLEGIO OLIMPOS LTDA;29135249;Bahia;Araci;5491;18417
/Date(1758301889523)/;/Date(1758303191727)/;ESCOLA MUNICIPAL JOSE MAGALHAES;29416540;Bahia;Ubatã;5511;18446
/Date(1758386386747)/;/Date(1758386494367)/;ESCOLA SESC NAZARE ZILDA ARNS;29466733;Bahia;Salvador;5659;18759
/Date(1758503299243)/;/Date(1758803751660)/;CENTRO EDUCACIONAL MANOEL CASTRO;29174660;Bahia;Saubara;5804;19158
/Date(1758802864970)/;/Date(1758803015560)/;CENTRO EDUCACIONAL MANOEL CASTRO;29174660;Bahia;Saubara;6780;19163
/Date(1758565333583)/;/Date(1758755238107)/;CEAF-CENTRO EDUCACIONAL ANTONIO FIGUEREDO;29865808;Bahia;Camaçari;5949;19395
/Date(1758606353963)/;/Date(1758606487850)/;CENTRO EDUCACIONAL JOSE DE ARAUJO BATISTA - CEJAB;29423210;Bahia;Aramari;6057;19584
/Date(1758625618397)/;/Date(1758627098600)/;COLEGIO MUNICIPAL DOMINGOS PEREIRA DOS SANTOS;29395089;Bahia;Piripá;6069;19628
/Date(1758637500400)/;/Date(1758648171780)/;ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES;29117321;Bahia;Euclides da Cunha;6150;19734
/Date(1758640669840)/;/Date(1758646127447)/;EMTI PROF- JOSELITA MEIRA DE CARVALHO;29398150;Bahia;Brumado;6173;19765
/Date(1758645733570)/;/Date(1758646221623)/;ESCOLA QUE MIMO;29339138;Bahia;Guanambi;6194;19792
/Date(1758649864500)/;/Date(1758651276093)/;EE - ESCOLA MUNICIPAL JOSE PONCIANO DO NASCIMENTO;29334772;Bahia;Rio Real;6231;19835
/Date(1758663209640)/;/Date(1758731269983)/;CENTRO ED MUN WILSON DAVID DOMINGUES;29247764;Bahia;Jacaraci;6291;19935
/Date(1758826725817)/;/Date(1758827291467)/;COLEGIO MUNICIPAL DEMOCRATICO DE RIO DO PIRES;29240140;Bahia;Rio do Pires;6945;20873
/Date(1755088884043)/;/Date(1758752691793)/;EMEF CARLOS ALBERTO MEDEIROS DUARTE SOBREIRA;25037099;Paraíba;Princesa Isabel;992;3216
/Date(1758583802700)/;/Date(1758584139073)/;COLEGIO DIOCESANO PADRE ROLIM;25007548;Paraíba;Cajazeiras;6024;3217
/Date(1757953547013)/;/Date(1758106698683)/;E M E F JOSUE ALVES DE AZEVEDO;25001078;Paraíba;Brejo do Cruz;4324;3220
/Date(1758577379337)/;/Date(1758587399527)/;EMEIF PE JOSE MARIA MESQUITA;25080687;Paraíba;Gurinhém;6003;3225
/Date(1755610211600)/;/Date(1758631453477)/;EEEFM SENADOR ARGEMIRO DE FIGUEIREDO;25072021;Paraíba;Campina Grande;1431;3228
/Date(1756584153070)/;/Date(1757340754430)/;ESC MUL PROFª ELIZABETH FERREIRA DA SILVA;25107925;Paraíba;Cabedelo;2383;3230
/Date(1755263339290)/;/Date(1755263950123)/;ESCOLA AGROTECNICA DEPUTADO EVALDO GONCALVES DE QUEIROZ;25111353;Paraíba;Sumé;1166;3232
/Date(1755776528960)/;/Date(1757959941983)/;EMEF JOAO ALVES;25000012;Paraíba;Araruna;1595;3235
/Date(1758628736060)/;/Date(1758628989420)/;ESC MUL SEBASTIAO ALVES DE LIMA;25014170;Paraíba;Condado;6091;3236
/Date(1757676699647)/;/Date(1757677788520)/;ECIT ALFREDO PESSOA DE LIMA;25060376;Paraíba;Solânea;3808;3237
/Date(1754527934033)/;/Date(1756601036417)/;EMEF ANTONIO PINHEIRO DE ASSIS;25059289;Paraíba;Araruna;568;3239
/Date(1755904464490)/;/Date(1756821152023)/;COLEGIO E CURSO EVOLUCAO;25097539;Paraíba;João Pessoa;1772;3240
/Date(1755708928147)/;/Date(1755709452407)/;EMEF MENINO JESUS;25059068;Paraíba;Riachão;1545;3241
/Date(1755710092797)/;/Date(1755717848047)/;EMEF JOAO ALVES;25000012;Paraíba;Araruna;1550;3241
/Date(1758021973043)/;/Date(1758023822170)/;EMEF MANOEL ANTONIO COELHO DE ANDRADE;25057898;Paraíba;Algodão de Jandaíra;4538;3245
/Date(1756990929620)/;/Date(1757010431940)/;INTEGRACAO CENTRO DE ENSINO LTDA;25098314;Paraíba;João Pessoa;2793;3250
/Date(1754335341903)/;/Date(1758330166760)/;COLEGIO E CURSOS SANTA RITA DE CASSIA;25120522;Paraíba;Coremas;317;3256
/Date(1754585674257)/;/Date(1756757693977)/;EMEF MANOEL RODRIGUES PINTO;25039520;Paraíba;São José do Sabugi;604;3258
/Date(1758306018120)/;/Date(1758307451443)/;EEEFM ARLINDO BENTO DE MORAIS;25039075;Paraíba;Santa Luzia;5537;3259
/Date(1754578237803)/;/Date(1757116674427)/;COLEGIO CRISTO REI;25020684;Paraíba;Patos;596;3260
/Date(1754501980137)/;/Date(1757685453350)/;EMAI FREI AFONSO;25095943;Paraíba;João Pessoa;540;3263
/Date(1755861898723)/;/Date(1756148321010)/;EMEF PROFESSOR ABEL BARBOSA DA SILVA;25106694;Paraíba;Areia;1705;3270
/Date(1754307855100)/;/Date(1756407727980)/;ACAO COLEGIO E CURSO;25101579;Paraíba;Sousa;215;3278
/Date(1756226609797)/;/Date(1756284258580)/;EMEF ADAUTO FERREIRA DE ANDRADE;25017179;Paraíba;Santa Cruz;2032;3278
/Date(1755092465687)/;/Date(1755263640297)/;COLEGIO VILA LTDA;25133012;Paraíba;João Pessoa;996;3279
/Date(1757604196780)/;/Date(1758744623133)/;EEEF NOSSA SENHORA DO ROSARIO;25072161;Paraíba;Campina Grande;3591;3281
/Date(1757506704680)/;/Date(1758146754727)/;ESCOLA MUNICIPAL DE EDUCACAO BASICA REUNIDA PADRE TAVARES;25037439;Paraíba;Tavares;3325;3287
/Date(1756057553893)/;/Date(1757697701867)/;EM SERAFICO DA NOBREGA;25096516;Paraíba;João Pessoa;1827;3288
/Date(1755021786350)/;/Date(1755022416610)/;EDUCANDARIO AMERICO MESQUITA;25102524;Paraíba;Piancó;924;3291
/Date(1758205997620)/;/Date(1758206541147)/;E M E F PROFESSOR MANOEL TORRES;25001108;Paraíba;Brejo do Cruz;5202;3292
/Date(1757687631050)/;/Date(1758202205813)/;EEEFM ANTONIA ARAUJO;25020900;Paraíba;Patos;3870;3294
/Date(1758041585403)/;/Date(1758044474670)/;ECIT JOAO LEITE NETO;25025635;Paraíba;Nova Olinda;4658;3300
/Date(1756922299240)/;/Date(1758130883933)/;EMEF MARIA TAMARA SOUZA DO NASCIMENTO;25038060;Paraíba;Maturéia;2725;3301
/Date(1758053710950)/;/Date(1758723096870)/;COLEGIO MOTIVA LTDA - MOTIVA CAMPUS;25133527;Paraíba;Campina Grande;4745;3305
/Date(1754683050613)/;/Date(1758797276897)/;COLEGIO MOTIVA LTDA - EPP;25117955;Paraíba;Campina Grande;719;3305
/Date(1757702785963)/;/Date(1758210476640)/;EEEF AMERICA FLORENTINO;25034820;Paraíba;Juru;3947;3309
/Date(1757971480483)/;/Date(1758048768177)/;EMEF JOAO CESAR;25064789;Paraíba;Areia;4457;3322
/Date(1758587679717)/;/Date(1758588018013)/;EMEF ADV OTAVIO AMORIM;25072170;Paraíba;Campina Grande;6035;3323
/Date(1756734706450)/;/Date(1756772645583)/;EMEF VER NELSON CARNEIRO;25064118;Paraíba;Areia;2481;3326
/Date(1755688946633)/;/Date(1757708989520)/;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL II PROFESSOR MAURO SEVERIANO LEITE;25128914;Paraíba;São Sebastião do Umbuzeiro;1501;3328
/Date(1755712037387)/;/Date(1756425886190)/;E M E F CONEGO SANDOVAL;25000780;Paraíba;Brejo do Cruz;1555;3333
/Date(1757610781913)/;/Date(1758762296037)/;EMEF JOANA MARIA DA CONCEICAO;25059122;Paraíba;Araruna;3625;3334
/Date(1758537271987)/;/Date(1758538396140)/;EMAI PROFESSOR ANISIO TEIXEIRA;25095692;Paraíba;João Pessoa;5826;3336
/Date(1754521721753)/;/Date(1757721762720)/;EEEFM ANDRE VIDAL DE NEGREIROS;25055852;Paraíba;Cuité;564;3338
/Date(1757946593153)/;/Date(1758711918267)/;COLEGIO INES SOARES;25064266;Paraíba;Areia;4293;3341
/Date(1758049188043)/;/Date(1758114685260)/;IPEN- INST DE PEDAGOGIA NATURAL LTDA;25075179;Paraíba;Campina Grande;4713;3349
/Date(1754339854347)/;/Date(1755788251557)/;IPEN- INST DE PEDAGOGIA NATURAL LTDA;25075179;Paraíba;Campina Grande;323;3351
/Date(1755709988747)/;/Date(1755823121867)/;GR MUL JOAO INACIO CATU;25085573;Paraíba;Umbuzeiro;1549;3356
/Date(1756306303023)/;/Date(1758300362770)/;ECI JOSELITA BRASILEIRO;25023896;Paraíba;Igaracy;2108;3378
/Date(1754696004770)/;/Date(1756773933120)/;EMEIEF MARIA DULCE DOS SANTOS;25004174;Paraíba;São Bento;726;3387
/Date(1754515343627)/;/Date(1756121243543)/;ESCOLA VITORIA-REGIA;25008935;Paraíba;Cajazeiras;557;3394
/Date(1757969806797)/;/Date(1757970647130)/;EMEIF FLORIDO NITAO DINIZ;25025201;Paraíba;Coremas;4454;3400
/Date(1756411258607)/;/Date(1758545357770)/;ALGORITMO COLEGIO E CURSO;25132059;Paraíba;João Pessoa;2243;3415
/Date(1756120091840)/;/Date(1756296311550)/;EMEIEF MARIA VIEIRA DE SOUSA;25114565;Paraíba;São João do Rio do Peixe;1856;3416
/Date(1756381835870)/;/Date(1758833573180)/;EMEF JOAO ALVES;25000012;Paraíba;Araruna;2185;3437
/Date(1754299641000)/;/Date(1756923245067)/;EMEF JOSE FERNANDES DE OLIVEIRA;25053086;Paraíba;Boqueirão;191;3453
/Date(1758320442823)/;/Date(1758720617370)/;EMEIF PROFESSORA GERLANIA MARIA DA SILVA;25080547;Paraíba;Gurinhém;5583;3457
/Date(1754665581287)/;/Date(1757637579783)/;EMEF II CORONEL ANTONIO PESSOA;25128400;Paraíba;Umbuzeiro;697;3498
/Date(1756383609457)/;/Date(1756383709343)/;EMEIF ROTARY DR FRANCISCO BRASILEIRO;25072820;Paraíba;Campina Grande;2189;3511
/Date(1757679956257)/;/Date(1758650954513)/;EEEF PROFESSORA IRACEMA MARQUES DE LIMA;25036297;Paraíba;Princesa Isabel;3829;4481
/Date(1755002549523)/;/Date(1757535878690)/;SISTEMA DE EDUCACAO PROGRESSISTA BOM JESUS;25102052;Paraíba;Bayeux;880;7602
/Date(1754301940217)/;/Date(1758828024023)/;ELZIMAR OLIVEIRA FERNANDES ME;25102197;Paraíba;Brejo do Cruz;194;7649
/Date(1757525739663)/;/Date(1757607872040)/;EMEF JULIA VERONICA DOS SANTOS LEAL;25064444;Paraíba;Areia;3412;8812
/Date(1755030212290)/;/Date(1758809491030)/;EM ARUANDA;25114867;Paraíba;João Pessoa;941;8840
/Date(1755041869890)/;/Date(1755531525920)/;UMEF PADRE PAULO ROBERTO DE OLIVEIRA;25049631;Paraíba;Sumé;959;8874
/Date(1756175697837)/;/Date(1756254577737)/;EEEF FRANCISCO COSTA;25068083;Paraíba;Duas Estradas;1956;8975
/Date(1755190795310)/;/Date(1756732749123)/;MARIA DE LOURDES SARAIVA DO NASCIMENTO;25071858;Paraíba;Campina Grande;1101;9174
/Date(1755254429417)/;/Date(1756724052907)/;EEEF MINISTRO ALCIDES VIEIRA CARNEIRO;25036343;Paraíba;Princesa Isabel;1152;9271
/Date(1755306540293)/;/Date(1756398143830)/;EMEF TERTULIANO PEREIRA DE ARAUJO;25043560;Paraíba;Picuí;1215;9403
/Date(1755468275747)/;/Date(1758045414833)/;ECI DEPUTADO CARLOS PESSOA FILHO;25083490;Paraíba;Aroeiras;1282;9684
/Date(1755909500337)/;/Date(1757854144080)/;EMEF LUIZ IGNACIO RIBEIRO COUTINHO;25090437;Paraíba;Sapé;1775;9685
/Date(1755784921817)/;/Date(1758199087013)/;CENTRO DE ENSINO E EDUCACAO DA BORBOREMA LDTA;25130676;Paraíba;Campina Grande;1613;9686
